osm_id,osm_type,osm_class,osm_class_type,display_name
192726135,W,amenity,fire_station,"Freiwillige Feuerwehr Bahlingen, 2, Am Dorfbach, Bahlingen, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79353, Deutschland"
194100314,W,amenity,community_centre,"Forum Merzhausen, Marktplatz, Merzhausen, GVV Hexental, Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, 79249, Deutschland"
194547346,W,building,yes,"10, Alte Kirchhofsgasse, Stadtwald, Ockershausen, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
196319740,W,place,village,"Hecklingen, Kenzingen, Verwaltungsverband Kenzingen-Herbolzheim, Landkreis Emmendingen, Baden-Württemberg, Deutschland"
198466338,W,building,yes,"Torhaus, 60, Hauptstraße, Herbolzheim, Verwaltungsverband Kenzingen-Herbolzheim, Landkreis Emmendingen, Baden-Württemberg, 79336, Deutschland"
199214029,W,building,yes,"12, Hauptstraße, Riegel, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79359, Deutschland"
203658215,W,club,sport,"TC Sasbach a.K. e.V. 1980, Dorfinsel, Sasbach, Sasbach am Kaiserstuhl, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79361, Deutschland"
212706507,W,building,apartments,"3, Gutenbergstraße, Grombühl, Würzburg, Bayern, 97080, Deutschland"
219232055,W,building,yes,"10, Am Stiedel, Goßfelden, Lahntal, Landkreis Marburg-Biedenkopf, Hessen, 35094, Deutschland"
219554361,W,building,yes,"Ökohaus, 7a, Luitpoldstraße, Zellerau, Würzburg, Bayern, 97082, Deutschland"
220068919,W,highway,pedestrian,"Hanno-Drechsler-Platz, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
222278733,W,boundary,protected_area,"Grachtengordel van Amsterdam, Amsterdam, Noord-Holland, Nederland"
225855828,W,building,yes,"7, Markt, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
22662547,W,highway,pedestrian,"Kiliansplatz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
226672615,W,amenity,place_of_worship,"Neustädter Kirche, 1, Neustädter Kirchenplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
227580668,W,amenity,community_centre,"Jugendzentrum Emmendingen, 1a, Steinstraße, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
227673969,W,office,religion,"Pfarrbüro St. Bonifatius, 2, Markgraf-Jacob-Allee, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
22826418,W,landuse,residential,"Asansol, Asansol Kulti Township, Paschim Bardhaman, West Bengal, India"
22826546,W,place,city,"Siliguri, Siliguri Subdivsion, Darjeeling, West Bengal, India"
229132655,W,place,town,"Waldkirch, Waldkirch (Kernstadt), Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
23226931,W,leisure,park,"Stühlinger Kirchplatz, Alt-Stühlinger, Stühlinger, Freiburg im Breisgau, Baden-Württemberg, 79106, Deutschland"
23392544,W,natural,water,"Brucker Seela, Stadtrandsiedlung, Am Anger, Erlangen, Bayern, 91058, Deutschland"
235012388,W,building,apartments,"4, Martin-Luther-Platz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
237812202,W,place,KIANO'S PLOT,"Marsabit, Central Marsabit, Saku, Marsabit, 60500, Kenya"
238965460,W,building,yes,"Grafeneckart, Schenkhof, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
239077078,W,landuse,commercial,"Central Business District, CBD division, Starehe, Nairobi, 46464, Kenya"
23967853,W,building,office,"Innovations- und Gründerzentrum, 41, Kronacher Straße, Bruckertshof, Bamberg, Bayern, 96052, Deutschland"
240181650,W,building,apartments,"68, Juliuspromenade, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
241361742,W,building,yes,"10, Köhlersgrundgasse, Oberstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
242633363,W,landuse,forest,"Chichawatni Forest, چِچہ وطنى‎, تحصیل چیچہ وطنی, ضلع ساہیوال, ساہیوال ڈویژن, پنجاب, پاکستان"
249602975,W,building,retail,"146, Hauptstraße, Altstadt, Heidelberg, Baden-Württemberg, 69117, Deutschland"
256016971,W,building,school,"Emil-von-Behring-Gymnasium, 5, Buckenhofer Straße, Spardorf, Uttenreuth (VGem), Landkreis Erlangen-Höchstadt, Bayern, 91080, Deutschland"
25730724,W,highway,residential,"Hagacker, Ronnenberg, Region Hannover, Niedersachsen, 30952, Deutschland"
260858785,W,place,neighbourhood,"Los Feliz, Los Angeles, Los Angeles County, California, United States"
26309170,W,tourism,attraction,"Biosphäre Potsdam, 99, Georg-Hermann-Allee, Bornstedter Feld, Bornstedt, Potsdam, Brandenburg, 14469, Deutschland"
26701158,W,highway,living_street,"Школьная улица, Садгород, сельское поселение Садгород, Кинель-Черкасский район, Самарская область, Приволжский федеральный округ, 446332, Россия"
267193491,W,place,hamlet,"O'zbek SSR 10 yilligi, X лет Узб ССР;10 лет Узбекской ССР, Bo'ka Tumani, Toshkent Viloyati, Oʻzbekiston"
27491065,W,building,commercial,"Märkische Allgemeine Zeitung, 24, Friedrich-Engels-Straße, Teltower Vorstadt, Potsdam, Brandenburg, 14473, Deutschland"
27883772,W,historic,castle,"Schloss Erlangen, 4, Schloßplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
27883773,W,building,university,"Kollegienhaus, 15, Universitätsstraße, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
28234847,W,amenity,community_centre,"Kreuz+Quer - Haus der Kirche Erlangen, 1, Bohlenplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
28249460,W,office,association,"Haus der Natur, 34, Lindenstraße, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
283125852,W,amenity,school,"Grundschule am Priesterweg, 4-6, Oskar-Meßter-Straße, Gartenstadt Drewitz, Neu-Drewitz, Drewitz, Potsdam, Teltow, Brandenburg, 14480, Deutschland"
28490647,W,building,office,"Industrie- und Handelskammer Potsdam, 2A-C, Breite Straße, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
290595605,W,building,yes,"Garten, Brandenburg, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland"
294548130,W,building,public,"SPAI, Carrer del Riu Llobregat, Sant Cosme, el Prat de Llobregat, Baix Llobregat, Barcelona, Catalunya, 08820, España"
295694489,W,amenity,community_centre,"Gemeindehalle Cölbe, 4, Friedhofstraße, Cölbe, Landkreis Marburg-Biedenkopf, Hessen, 35091, Deutschland"
29989621,W,boundary,administrative,"Windhoek, Khomas Region, Namibia"
300432377,W,building,presbytery,"1, An der Lauseiche, Bruck, Erlangen, Bayern, 91058, Deutschland"
307686984,W,office,government,"Sea Board West Africa, Cline Street, Cline Town, Freetown, Western Area Urban, Western Area, Sierra Leone"
309057815,W,landuse,residential,"Khans Vill хотхон, 15th khoroo, Khan Uul district, Хан-Уул ᠬᠠᠨ ᠠᠭᠤᠯᠠ, Улаанбаатар ᠤᠯᠠᠭᠠᠨ ᠪᠠᠭᠠᠲᠤᠷ, Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ"
313299352,W,amenity,social_facility,"WoQuaZ, 10, Freiherr-vom-Stein-Straße, Weiterstadt, Landkreis Darmstadt-Dieburg, Hessen, 64331, Deutschland"
32511052,W,building,industrial,"ESTW Erlanger Stadtwerke AG, 33, Äußere Brucker Straße, Innenstadt, Erlangen, Bayern, 91052, Deutschland"
32621100,W,building,industrial,"Regnitz-Werkstätten gGmbH, 3, Goerdelerstraße, Bruck, Erlangen, Bayern, 91058, Deutschland"
329061153,W,landuse,industrial,"Philippine Packing Agricultural Export Processing Zone, Bugo, Cagayan de Oro, Northern Mindanao, 9000, Philippines"
331961428,W,building,apartments,"1, Schwarzwaldstraße, Denzlingen, GVV Denzlingen-Vörstetten-Reute, Landkreis Emmendingen, Baden-Württemberg, 79211, Deutschland"
334411317,W,building,yes,"Trafostation Frankf. Straße - Auf der Weide, Frankfurter Straße, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
34512672,W,building,apartments,"Villa Gründergeist, 62, Gärtnerweg, Westend Süd, Innenstadt 2, Frankfurt am Main, Hessen, 60322, Deutschland"
355113480,W,building,yes,"71, Bürgermeister-Seubert-Straße, Altort, Höchberg, Landkreis Würzburg, Bayern, 97204, Deutschland"
360885014,W,landuse,commercial,"Nordostpark, Schafhof, Nürnberg, Bayern, 90411, Deutschland"
365481421,W,amenity,community_centre,"Kratz’sche Scheune, 10a, Bahnhofstraße, Rauschenberg, Landkreis Marburg-Biedenkopf, Hessen, 35282, Deutschland"
372675059,W,landuse,residential,"Dalqueich, Perth and Kinross, Alba / Scotland, KY13 0RG, United Kingdom"
372675590,W,landuse,farmyard,"Carsehall, Wester Balgedie, Kinnesswood, Perth and Kinross, Alba / Scotland, United Kingdom"
373173400,W,landuse,residential,"Ochtertyre, Stirling, Alba / Scotland, United Kingdom"
37679768,W,amenity,community_centre,"Treffpunkt Freizeit, 64, Am Neuen Garten, Nauener Vorstadt, Potsdam, Brandenburg, 14469, Deutschland"
37831181,W,building,yes,"25, Ribbeckstraße, Bornstedter Feld, Bornstedt, Potsdam, Brandenburg, 14469, Deutschland"
37961977,W,railway,platform,"Dom, Kürschnerhof, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
386631525,W,building,house,"15, Im Winkel, Cyriaxweimar, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35043, Deutschland"
39187039,W,amenity,community_centre,"Heiligkreuz Gemeindezentrum, 29, Hartmannstraße, Zellerau, Würzburg, Bayern, 97082, Deutschland"
394692093,W,landuse,recreation_ground,"Treffpunkt Freizeit, Nauener Vorstadt, Potsdam, Brandenburg, 14469, Deutschland"
397169884,W,landuse,religious,"Abtei Münsterschwarzach, 40, Münsterschwarzach, Schwarzach am Main, Landkreis Kitzingen, Bayern, 97359, Deutschland"
39987593,W,building,train_station,"Würzburg Hauptbahnhof, 4, Bahnhofplatz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
4017222,W,leisure,park,"Bohlenplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
40887760,W,shop,supermarket,"tegut, 122, Zeppelinstraße, Hubland, Frauenland, Würzburg, Bayern, 97074, Deutschland"
41454792,W,amenity,community_centre,"Greyfriars Charteris Centre, Brown Street, Pleasance, Southside, City of Edinburgh, Alba / Scotland, EH8 9RR, United Kingdom"
424475117,W,building,yes,"9, Schlettstadtallee, Waldkirch (Kernstadt), Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
43152749,W,highway,footway,"Dallenbergbad, Steinbachtal, Würzburg, Bayern, 97082, Deutschland"
4481969,W,amenity,university,"Campus Hubland Süd, Alandsgrundweg, Keesburg, Frauenland, Würzburg, Bayern, 97074, Deutschland"
454520922,W,building,retail,"Bürgerhaus, 1, Gadamerplatz, Bahnstadt, Heidelberg, Baden-Württemberg, 69115, Deutschland"
457988418,W,building,house,"Honululu farms, TAH 3, Ngoura نكورا, hameau, Ngoura نكورا, Hadjer-Lamis حجر لميس, Tchad تشاد"
474236429,W,building,yes,"Biohof Oberaltertheim, 21, Oberes Tor, Oberaltertheim, Altertheim, Verwaltungsgemeinschaft Kist, Landkreis Würzburg, Bayern, 97237, Deutschland"
476421087,W,building,yes,"17, Biegenstraße, Schweinsberg, Stadtallendorf, Landkreis Marburg-Biedenkopf, Hessen, 35260, Deutschland"
48488857,W,amenity,townhall,"Rathaus Emmendingen, 10, Landvogtei, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
485132006,W,highway,pedestrian,"Blasiusgasse, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
487377474,W,building,yes,"9, Kirchstraße, Elme, Altsimonswald, Simonswald, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79263, Deutschland"
48853350,W,building,ruins,"Neue Halle RAW, 70, Friedrich-Engels-Straße, Teltower Vorstadt, Potsdam, Brandenburg, 14473, Deutschland"
491638345,W,amenity,fountain,"Vierröhrenbrunnen, Beim Grafeneckart, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
49802763,W,landuse,commercial,"Shropshire Wildlife Trust, 193, Coleham, Shrewsbury, Shropshire, England, SY2 6AH, United Kingdom"
498395812,W,place,town,"Limuru, Kiambu, 00217, Kenya"
498688157,W,tourism,museum,"experimenta, 1, Experimenta-Platz, Neckarbogen, Kernstadt, Heilbronn, Baden-Württemberg, 74072, Deutschland"
51686326,W,club,yes,"Ökologisches Bildungszentrum München, 166, Englschalkinger Straße, Cosimapark, Priel, Englschalking, Bogenhausen, München, Bayern, 81927, Deutschland"
519320478,W,highway,platform,"Südbahnhof, Frauenbergstraße, Hansenhaus, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35039, Deutschland"
53050495,W,place,house,"5, Mittlerer Lech, Lechviertel, östliches Ulrichsviertel, Innenstadt, Augsburg, Bayern, 86150, Deutschland"
533434444,W,amenity,community_centre,"Lottenhof, 34, Geschwister-Scholl-Straße, Potsdam West, Potsdam, Brandenburg, 14471, Deutschland"
542029964,W,leisure,sports_centre,"EMKA Sportzentrum Velbert, 1, Am Sportzentrum, Röttgen, Velbert-Mitte, Velbert, Kreis Mettmann, Nordrhein-Westfalen, 42551, Deutschland"
543423202,W,landuse,commercial,"Freeland Professional Center, Freeland, Island County, Washington, United States"
54616206,W,amenity,place_of_worship,"Sankt Theresia, 1, Venzoneplatz, Sieglitzhof, Erlangen, Bayern, 91054, Deutschland"
555001397,W,building,apartments,"B, Aldwyn Court, Lower Swatara Township, Dauphin County, Pennsylvania, 17057, United States"
578629568,W,amenity,townhall,"23, Rathausstraße, Unterleinach, Leinach, Landkreis Würzburg, Bayern, 97274, Deutschland"
589706033,W,amenity,townhall,"Rathaus Münchhausen, 82, Marburger Straße, Münchhausen, Landkreis Marburg-Biedenkopf, Hessen, 35117, Deutschland"
636066000,W,building,yes,"9, Oberdorfer Straße, Sterzhausen, Lahntal, Landkreis Marburg-Biedenkopf, Hessen, 35094, Deutschland"
640006564,W,office,government,"office of land registrar north province zone, Ruhengeri - Gisenyi Road, Muhoza, Musanze, Majyaruguru, Rwanda"
662760153,W,building,yes,"Bug House, Adventure Bridge, Houston, Harris County, Texas, 77030, United States"
663481229,W,landuse,industrial,"Canon Athiriver, Athi River, Mavoko, Machakos, Kenya"
672194345,W,office,government,"Niger State House Assembly, Minna-Zungeru Road, Minna, Bosso, Niger, Nigeria"
673292342,W,highway,pedestrian,"Unterer Markt, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
678380903,W,place,city,"Meru, Imenti North, Meru, 60200, Kenya"
682712527,W,amenity,townhall,"Rathaus, 1, Am Markt, Faules Eck, Zentrum, Tübingen, Landkreis Tübingen, Baden-Württemberg, 72070, Deutschland"
692648474,W,tourism,museum,"Klima Arena, 6, Dietmar-Hopp-Straße, Sinsheim-Süd, Sinsheim, Verwaltungsgemeinschaft Sinsheim, Rhein-Neckar-Kreis, Baden-Württemberg, 74889, Deutschland"
69605526,W,amenity,townhall,"Rathaus Stutensee, 3, Rathausstraße, Blankenloch, Stutensee, Landkreis Karlsruhe, Baden-Württemberg, 76297, Deutschland"
704502493,W,landuse,construction,"Barangaroo Harbour Park, Barangaroo, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia"
710980939,W,building,commercial,"Villa Rheinburg, 1, Reichenaustraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Baden-Württemberg, 78467, Deutschland"
754857380,W,building,university,"Gerhart-Potthoff-Bau, 3, Hettnerstraße, Bayrisches Viertel, Südvorstadt-West, Südvorstadt, Plauen, Dresden, Sachsen, 01069, Deutschland"
763124912,W,leisure,garden,"Kleingarten, 11, Weihenstephan, Vötting, Freising, Landkreis Freising, Bayern, 85354, Deutschland"
7662545,W,highway,residential,"Henry Drive, Smith Institute, Etowah County, Alabama, 35956, United States"
781993677,W,amenity,school,"Gewerbliche und Hauswirtschaftlich-Sozialpflegerische Schulen Emmendingen GHSE, Weinstockstraße, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
781993687,W,amenity,school,"Werkstätten (GHSE), Jahnstraße, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
787918114,W,highway,pedestrian,"Place de Caen, Heuchelhof, Würzburg, Bayern, 97084, Deutschland"
817729965,W,amenity,school,"Staatliche Fachoberschule und Berufsoberschule Erlangen, 1c, Drausnickstraße, Röthelheimpark, Erlangen, Bayern, 91052, Deutschland"
818766945,W,office,educational_institution,"Umweltstation, 5, Nigglweg, Würzburg Altstadt, Würzburg, Bayern, 97082, Deutschland"
84631320,W,amenity,theatre,"Inselbühne, Burgstraße, Viertel der Seidenweber, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
